year,yday,tmax (deg c),tmin (deg c),fips_code,lat,lon
2022,233,11.86,8.38,0200065,51.86824597700007,-176.64029588199998
2022,234,11.81,8.37,0200065,51.86824597700007,-176.64029588199998
2022,235,14.59,8.62,0200065,51.86824597700007,-176.64029588199998
2022,236,17.07,8.56,0200065,51.86824597700007,-176.64029588199998
2022,237,13.83,8.28,0200065,51.86824597700007,-176.64029588199998
2022,238,16.18,8.66,0200065,51.86824597700007,-176.64029588199998
2022,239,18.75,10.18,0200065,51.86824597700007,-176.64029588199998
2022,240,15,6.97,0200065,51.86824597700007,-176.64029588199998
2022,241,17.99,9.8,0200065,51.86824597700007,-176.64029588199998
2022,242,13.63,10.57,0200065,51.86824597700007,-176.64029588199998
2022,243,11.98,8.07,0200065,51.86824597700007,-176.64029588199998
2022,244,12.43,8.14,0200065,51.86824597700007,-176.64029588199998
2022,245,13.1,7.5,0200065,51.86824597700007,-176.64029588199998
2022,246,10.43,6.94,0200065,51.86824597700007,-176.64029588199998
2022,247,12.53,7.78,0200065,51.86824597700007,-176.64029588199998
2022,248,12.79,8.93,0200065,51.86824597700007,-176.64029588199998
2022,249,13.06,6.01,0200065,51.86824597700007,-176.64029588199998
2022,250,12.04,5.18,0200065,51.86824597700007,-176.64029588199998
2022,251,12.14,5.45,0200065,51.86824597700007,-176.64029588199998
2022,252,12.85,10,0200065,51.86824597700007,-176.64029588199998
2022,253,13.74,10.14,0200065,51.86824597700007,-176.64029588199998
2022,254,13.09,7.47,0200065,51.86824597700007,-176.64029588199998
2022,255,12.78,7.24,0200065,51.86824597700007,-176.64029588199998
2022,256,11.68,9.03,0200065,51.86824597700007,-176.64029588199998
2022,257,15.24,10.96,0200065,51.86824597700007,-176.64029588199998
2022,258,19.17,12.18,0200065,51.86824597700007,-176.64029588199998
2022,259,12.73,9.72,0200065,51.86824597700007,-176.64029588199998
2022,260,13.52,7.08,0200065,51.86824597700007,-176.64029588199998
2022,261,10.73,4.49,0200065,51.86824597700007,-176.64029588199998
2022,262,12.24,4.26,0200065,51.86824597700007,-176.64029588199998
2022,263,11.76,2.66,0200065,51.86824597700007,-176.64029588199998
2022,264,14.63,8.89,0200065,51.86824597700007,-176.64029588199998
2022,265,11.36,8.1,0200065,51.86824597700007,-176.64029588199998
2022,266,10.02,7.11,0200065,51.86824597700007,-176.64029588199998
2022,267,9.22,6.89,0200065,51.86824597700007,-176.64029588199998
2022,268,9.45,-0.04,0200065,51.86824597700007,-176.64029588199998
2022,269,10.89,5.83,0200065,51.86824597700007,-176.64029588199998
2022,270,8.82,6.74,0200065,51.86824597700007,-176.64029588199998
2022,271,9.36,2.9,0200065,51.86824597700007,-176.64029588199998
2022,272,10.48,0.23,0200065,51.86824597700007,-176.64029588199998
2022,273,12.85,7.66,0200065,51.86824597700007,-176.64029588199998
2022,274,10.6,8.13,0200065,51.86824597700007,-176.64029588199998
2022,275,11.51,7.14,0200065,51.86824597700007,-176.64029588199998
2022,276,8.87,5.34,0200065,51.86824597700007,-176.64029588199998
2022,277,8.14,4.2,0200065,51.86824597700007,-176.64029588199998
2022,278,14.16,4.44,0200065,51.86824597700007,-176.64029588199998
2022,279,9.96,5.04,0200065,51.86824597700007,-176.64029588199998
2022,280,12.9,5.69,0200065,51.86824597700007,-176.64029588199998
2022,281,10.61,4.19,0200065,51.86824597700007,-176.64029588199998
2022,282,14.36,6,0200065,51.86824597700007,-176.64029588199998
2022,283,10.07,2.6,0200065,51.86824597700007,-176.64029588199998
2022,284,9.18,2.65,0200065,51.86824597700007,-176.64029588199998
2022,285,10.68,3.19,0200065,51.86824597700007,-176.64029588199998
2022,286,7.17,3.97,0200065,51.86824597700007,-176.64029588199998
2022,287,7.09,6.74,0200065,51.86824597700007,-176.64029588199998
2022,288,7.38,4.04,0200065,51.86824597700007,-176.64029588199998
2022,289,6.49,1.83,0200065,51.86824597700007,-176.64029588199998
2022,290,6.8,1.08,0200065,51.86824597700007,-176.64029588199998
2022,291,11.39,0.01,0200065,51.86824597700007,-176.64029588199998
2022,292,9.69,6.7,0200065,51.86824597700007,-176.64029588199998
2022,293,9.33,5.55,0200065,51.86824597700007,-176.64029588199998
2022,294,7.12,3.88,0200065,51.86824597700007,-176.64029588199998
2022,295,10.64,4.12,0200065,51.86824597700007,-176.64029588199998
2022,296,11.72,7.82,0200065,51.86824597700007,-176.64029588199998
2022,297,14.43,9.28,0200065,51.86824597700007,-176.64029588199998
2022,298,12.73,4.61,0200065,51.86824597700007,-176.64029588199998
2022,299,7.79,4.53,0200065,51.86824597700007,-176.64029588199998
2022,300,13.2,5.6,0200065,51.86824597700007,-176.64029588199998
2022,301,12.05,4.44,0200065,51.86824597700007,-176.64029588199998
2022,302,6.51,2.43,0200065,51.86824597700007,-176.64029588199998
2022,303,6.99,2.26,0200065,51.86824597700007,-176.64029588199998
2022,304,8.17,4.64,0200065,51.86824597700007,-176.64029588199998
2022,305,5.87,2.88,0200065,51.86824597700007,-176.64029588199998
2022,306,5.22,2.1,0200065,51.86824597700007,-176.64029588199998
2022,307,6.66,1.31,0200065,51.86824597700007,-176.64029588199998
2022,308,7.78,-0.83,0200065,51.86824597700007,-176.64029588199998
2022,309,9.25,6.94,0200065,51.86824597700007,-176.64029588199998
2022,310,9.93,6.58,0200065,51.86824597700007,-176.64029588199998
2022,311,8.13,4.85,0200065,51.86824597700007,-176.64029588199998
2022,312,7.52,3.07,0200065,51.86824597700007,-176.64029588199998
2022,313,8.56,2.72,0200065,51.86824597700007,-176.64029588199998
2022,314,9.76,6.92,0200065,51.86824597700007,-176.64029588199998
2022,315,6.92,3.1,0200065,51.86824597700007,-176.64029588199998
2022,316,5.51,-0.59,0200065,51.86824597700007,-176.64029588199998
2022,317,4.89,-1,0200065,51.86824597700007,-176.64029588199998
2022,318,5.59,-0.16,0200065,51.86824597700007,-176.64029588199998
2022,319,8.55,4.97,0200065,51.86824597700007,-176.64029588199998
2022,320,7.36,4.62,0200065,51.86824597700007,-176.64029588199998
2022,321,6.71,4.24,0200065,51.86824597700007,-176.64029588199998
2022,322,8.12,5.91,0200065,51.86824597700007,-176.64029588199998
2022,323,7.42,6.32,0200065,51.86824597700007,-176.64029588199998
2022,324,5.99,2.77,0200065,51.86824597700007,-176.64029588199998
2022,325,3.1,-0.55,0200065,51.86824597700007,-176.64029588199998
2022,326,6.24,0.92,0200065,51.86824597700007,-176.64029588199998
2022,327,10.15,4.29,0200065,51.86824597700007,-176.64029588199998
2022,328,8.56,1.53,0200065,51.86824597700007,-176.64029588199998
2022,329,5.43,0.4,0200065,51.86824597700007,-176.64029588199998
2022,330,9.82,5.66,0200065,51.86824597700007,-176.64029588199998
2022,331,11.28,6.25,0200065,51.86824597700007,-176.64029588199998
2022,332,9.22,6.68,0200065,51.86824597700007,-176.64029588199998
2022,333,11.38,10.53,0200065,51.86824597700007,-176.64029588199998
2022,334,10.39,10.18,0200065,51.86824597700007,-176.64029588199998
2022,335,9.88,8.38,0200065,51.86824597700007,-176.64029588199998
2022,336,10.37,6.2,0200065,51.86824597700007,-176.64029588199998
2022,337,8.88,4.55,0200065,51.86824597700007,-176.64029588199998
2022,338,8.64,0.89,0200065,51.86824597700007,-176.64029588199998
2022,339,5.61,1.06,0200065,51.86824597700007,-176.64029588199998
2022,340,3.32,-0.32,0200065,51.86824597700007,-176.64029588199998
2022,341,4.93,0.36,0200065,51.86824597700007,-176.64029588199998
2022,342,5.74,2.28,0200065,51.86824597700007,-176.64029588199998
2022,343,10.1,5.07,0200065,51.86824597700007,-176.64029588199998
2022,344,6.45,1.92,0200065,51.86824597700007,-176.64029588199998
2022,345,8.52,-2.52,0200065,51.86824597700007,-176.64029588199998
2022,346,8.76,3.75,0200065,51.86824597700007,-176.64029588199998
2022,347,3.25,1.5,0200065,51.86824597700007,-176.64029588199998
2022,348,3.76,1.97,0200065,51.86824597700007,-176.64029588199998
2022,349,5.46,3.73,0200065,51.86824597700007,-176.64029588199998
2022,350,9.21,5.85,0200065,51.86824597700007,-176.64029588199998
2022,351,9.2,8.66,0200065,51.86824597700007,-176.64029588199998
2022,352,9.19,8.71,0200065,51.86824597700007,-176.64029588199998
2022,353,8.94,4.12,0200065,51.86824597700007,-176.64029588199998
2022,354,8.68,2.32,0200065,51.86824597700007,-176.64029588199998
2022,355,5.93,0.01,0200065,51.86824597700007,-176.64029588199998
2022,356,4.9,-1.93,0200065,51.86824597700007,-176.64029588199998
2022,357,5.58,-1.71,0200065,51.86824597700007,-176.64029588199998
2022,358,3.68,-0.64,0200065,51.86824597700007,-176.64029588199998
2022,359,1.82,-6,0200065,51.86824597700007,-176.64029588199998
2022,360,2.04,-9.31,0200065,51.86824597700007,-176.64029588199998
2022,361,4.41,-6.12,0200065,51.86824597700007,-176.64029588199998
2022,362,3.67,-3.5,0200065,51.86824597700007,-176.64029588199998
2022,363,4.45,-0.57,0200065,51.86824597700007,-176.64029588199998
2022,364,3.95,1.42,0200065,51.86824597700007,-176.64029588199998
2022,365,3.71,1.71,0200065,51.86824597700007,-176.64029588199998
2023,1,2.18,-0.66,0200065,51.86824597700007,-176.64029588199998
2023,2,-0.05,-4.26,0200065,51.86824597700007,-176.64029588199998
2023,3,-1.34,-9.06,0200065,51.86824597700007,-176.64029588199998
2023,4,0.97,-8.89,0200065,51.86824597700007,-176.64029588199998
2023,5,3.01,-8.82,0200065,51.86824597700007,-176.64029588199998
2023,6,5.02,2.55,0200065,51.86824597700007,-176.64029588199998
2023,7,3.36,0.8,0200065,51.86824597700007,-176.64029588199998
2023,8,3.42,-2.47,0200065,51.86824597700007,-176.64029588199998
2023,9,2.29,-3.03,0200065,51.86824597700007,-176.64029588199998
2023,10,0.84,-2.52,0200065,51.86824597700007,-176.64029588199998
2023,11,3.18,-4.53,0200065,51.86824597700007,-176.64029588199998
2023,12,6.04,3.45,0200065,51.86824597700007,-176.64029588199998
2023,13,4.72,2.8,0200065,51.86824597700007,-176.64029588199998
2023,14,4.28,1.73,0200065,51.86824597700007,-176.64029588199998
2023,15,2.96,-0.11,0200065,51.86824597700007,-176.64029588199998
2023,16,3.13,-0.03,0200065,51.86824597700007,-176.64029588199998
2023,17,2.54,-2.23,0200065,51.86824597700007,-176.64029588199998
2023,18,1.36,-2.44,0200065,51.86824597700007,-176.64029588199998
2023,19,-0.27,-6.33,0200065,51.86824597700007,-176.64029588199998
2023,20,5.34,-4.53,0200065,51.86824597700007,-176.64029588199998
2023,21,3.27,-0.05,0200065,51.86824597700007,-176.64029588199998
2023,22,2.71,0.19,0200065,51.86824597700007,-176.64029588199998
2023,23,2.54,-0.67,0200065,51.86824597700007,-176.64029588199998
2023,24,2.38,-1.74,0200065,51.86824597700007,-176.64029588199998
2023,25,5.58,-3.05,0200065,51.86824597700007,-176.64029588199998
2023,26,6.84,0.01,0200065,51.86824597700007,-176.64029588199998
2023,27,5.54,1.08,0200065,51.86824597700007,-176.64029588199998
2023,28,3.86,-1.58,0200065,51.86824597700007,-176.64029588199998
2023,29,4.58,1.25,0200065,51.86824597700007,-176.64029588199998
2023,30,4.95,0.1,0200065,51.86824597700007,-176.64029588199998
2023,31,6.27,-0.47,0200065,51.86824597700007,-176.64029588199998
2023,32,3.77,1.14,0200065,51.86824597700007,-176.64029588199998
2023,33,4.02,1.57,0200065,51.86824597700007,-176.64029588199998
2023,34,3.68,-0.35,0200065,51.86824597700007,-176.64029588199998
2023,35,3.01,-4.15,0200065,51.86824597700007,-176.64029588199998
2023,36,1.48,-3.83,0200065,51.86824597700007,-176.64029588199998
2023,37,1.12,-6.27,0200065,51.86824597700007,-176.64029588199998
2023,38,2.37,-5.52,0200065,51.86824597700007,-176.64029588199998
2023,39,2.46,-6.38,0200065,51.86824597700007,-176.64029588199998
2023,40,2.21,-1.95,0200065,51.86824597700007,-176.64029588199998
2023,41,-0.62,-5.08,0200065,51.86824597700007,-176.64029588199998
2023,42,-3.89,-7.37,0200065,51.86824597700007,-176.64029588199998
2023,43,-1.33,-9.39,0200065,51.86824597700007,-176.64029588199998
2023,44,1.33,-4.25,0200065,51.86824597700007,-176.64029588199998
2023,45,-0.82,-5.25,0200065,51.86824597700007,-176.64029588199998
2023,46,4.18,-2.65,0200065,51.86824597700007,-176.64029588199998
2023,47,3.77,0.2,0200065,51.86824597700007,-176.64029588199998
2023,48,2.3,-2.23,0200065,51.86824597700007,-176.64029588199998
2023,49,2.68,-0.87,0200065,51.86824597700007,-176.64029588199998
2023,50,3.47,-5.4,0200065,51.86824597700007,-176.64029588199998
2023,51,6.91,0.26,0200065,51.86824597700007,-176.64029588199998
2023,52,7.81,3.18,0200065,51.86824597700007,-176.64029588199998
2023,53,6.25,3.31,0200065,51.86824597700007,-176.64029588199998
2023,54,4.54,0.34,0200065,51.86824597700007,-176.64029588199998
2023,55,4.33,-0.66,0200065,51.86824597700007,-176.64029588199998
2023,56,6.22,0.1,0200065,51.86824597700007,-176.64029588199998
2023,57,6.22,2.48,0200065,51.86824597700007,-176.64029588199998
2023,58,7.47,2.34,0200065,51.86824597700007,-176.64029588199998
2023,59,3.52,-0.79,0200065,51.86824597700007,-176.64029588199998
2023,60,5.03,-0.14,0200065,51.86824597700007,-176.64029588199998
2023,61,4.18,-0.69,0200065,51.86824597700007,-176.64029588199998
2023,62,5.08,-3.04,0200065,51.86824597700007,-176.64029588199998
2023,63,8.19,4.46,0200065,51.86824597700007,-176.64029588199998
2023,64,3.97,2.16,0200065,51.86824597700007,-176.64029588199998
2023,65,3.25,0.76,0200065,51.86824597700007,-176.64029588199998
2023,66,2.7,-0.11,0200065,51.86824597700007,-176.64029588199998
2023,67,1.54,-1.38,0200065,51.86824597700007,-176.64029588199998
2023,68,2.65,0.09,0200065,51.86824597700007,-176.64029588199998
2023,69,4.49,1.94,0200065,51.86824597700007,-176.64029588199998
2023,70,4.98,2.4,0200065,51.86824597700007,-176.64029588199998
2023,71,3.55,0.58,0200065,51.86824597700007,-176.64029588199998
2023,72,3.62,-2.74,0200065,51.86824597700007,-176.64029588199998
2023,73,0.3,-4.04,0200065,51.86824597700007,-176.64029588199998
2023,74,-1.35,-4.63,0200065,51.86824597700007,-176.64029588199998
2023,75,0.75,-2.96,0200065,51.86824597700007,-176.64029588199998
2023,76,2.58,-0.09,0200065,51.86824597700007,-176.64029588199998
2023,77,5.09,0.03,0200065,51.86824597700007,-176.64029588199998
2023,78,9.3,3.56,0200065,51.86824597700007,-176.64029588199998
2023,79,5.27,0.96,0200065,51.86824597700007,-176.64029588199998
2023,80,2.98,-0.89,0200065,51.86824597700007,-176.64029588199998
2023,81,5.6,2.19,0200065,51.86824597700007,-176.64029588199998
2023,82,4.83,2.93,0200065,51.86824597700007,-176.64029588199998
2023,83,5.54,2.3,0200065,51.86824597700007,-176.64029588199998
2023,84,6.43,2.56,0200065,51.86824597700007,-176.64029588199998
2023,85,3.33,0.31,0200065,51.86824597700007,-176.64029588199998
2023,86,4.72,-2.87,0200065,51.86824597700007,-176.64029588199998
2023,87,5.1,2.09,0200065,51.86824597700007,-176.64029588199998
2023,88,5.66,2.1,0200065,51.86824597700007,-176.64029588199998
2023,89,5.14,-1.46,0200065,51.86824597700007,-176.64029588199998
2023,90,3.45,-2.42,0200065,51.86824597700007,-176.64029588199998
2023,91,5.79,2.15,0200065,51.86824597700007,-176.64029588199998
2023,92,5.46,2.49,0200065,51.86824597700007,-176.64029588199998
2023,93,5.26,3.9,0200065,51.86824597700007,-176.64029588199998
2023,94,4.04,-0.72,0200065,51.86824597700007,-176.64029588199998
2023,95,3.97,0.75,0200065,51.86824597700007,-176.64029588199998
2023,96,5.06,1.69,0200065,51.86824597700007,-176.64029588199998
2023,97,4.97,1,0200065,51.86824597700007,-176.64029588199998
2023,98,6.28,-1.87,0200065,51.86824597700007,-176.64029588199998
2023,99,7.88,5.37,0200065,51.86824597700007,-176.64029588199998
2023,100,9.16,4.74,0200065,51.86824597700007,-176.64029588199998
2023,101,7.5,3.3,0200065,51.86824597700007,-176.64029588199998
2023,102,6.49,1.79,0200065,51.86824597700007,-176.64029588199998
2023,103,5.19,1.06,0200065,51.86824597700007,-176.64029588199998
2023,104,4.23,0.85,0200065,51.86824597700007,-176.64029588199998
2023,105,5.71,2.51,0200065,51.86824597700007,-176.64029588199998
2023,106,3.79,1.7,0200065,51.86824597700007,-176.64029588199998
2023,107,4.42,1.47,0200065,51.86824597700007,-176.64029588199998
2023,108,6.03,4.67,0200065,51.86824597700007,-176.64029588199998
2023,109,4.79,3.8,0200065,51.86824597700007,-176.64029588199998
2023,110,5.49,2.99,0200065,51.86824597700007,-176.64029588199998
2023,111,5.94,0.91,0200065,51.86824597700007,-176.64029588199998
2023,112,7.32,1.41,0200065,51.86824597700007,-176.64029588199998
2023,113,5.51,0.36,0200065,51.86824597700007,-176.64029588199998
2023,114,5.61,0.9,0200065,51.86824597700007,-176.64029588199998
2023,115,4.63,1.64,0200065,51.86824597700007,-176.64029588199998
2023,116,3.55,-0.03,0200065,51.86824597700007,-176.64029588199998
2023,117,4.33,-0.68,0200065,51.86824597700007,-176.64029588199998
2023,118,2.75,-2.12,0200065,51.86824597700007,-176.64029588199998
2023,119,3.67,-1.98,0200065,51.86824597700007,-176.64029588199998
2023,120,3.82,1.08,0200065,51.86824597700007,-176.64029588199998
2023,121,3.31,0.63,0200065,51.86824597700007,-176.64029588199998
2023,122,6.53,1.11,0200065,51.86824597700007,-176.64029588199998
2023,123,5.71,1.91,0200065,51.86824597700007,-176.64029588199998
2023,124,4.47,-0.58,0200065,51.86824597700007,-176.64029588199998
2023,125,6.99,0.06,0200065,51.86824597700007,-176.64029588199998
2023,126,6.76,2.92,0200065,51.86824597700007,-176.64029588199998
2023,127,6.14,3.66,0200065,51.86824597700007,-176.64029588199998
2023,128,5.37,2.19,0200065,51.86824597700007,-176.64029588199998
2023,129,5.31,1.73,0200065,51.86824597700007,-176.64029588199998
2023,130,3.56,1.18,0200065,51.86824597700007,-176.64029588199998
2023,131,4.78,0.48,0200065,51.86824597700007,-176.64029588199998
2023,132,7.09,0.97,0200065,51.86824597700007,-176.64029588199998
2023,133,7.29,3.49,0200065,51.86824597700007,-176.64029588199998
2023,134,6.84,1.41,0200065,51.86824597700007,-176.64029588199998
2023,135,6.82,2.98,0200065,51.86824597700007,-176.64029588199998
2023,136,2.88,-0.42,0200065,51.86824597700007,-176.64029588199998
2023,137,2.12,-0.89,0200065,51.86824597700007,-176.64029588199998
2023,138,3.79,-1.45,0200065,51.86824597700007,-176.64029588199998
2023,139,5.39,-0.07,0200065,51.86824597700007,-176.64029588199998
2023,140,5.67,1.37,0200065,51.86824597700007,-176.64029588199998
2023,141,6.43,2.48,0200065,51.86824597700007,-176.64029588199998
2023,142,6.84,2.86,0200065,51.86824597700007,-176.64029588199998
2023,143,7.52,2.96,0200065,51.86824597700007,-176.64029588199998
2023,144,8.08,4.96,0200065,51.86824597700007,-176.64029588199998
2023,145,7.55,4.3,0200065,51.86824597700007,-176.64029588199998
2023,146,6.33,3.52,0200065,51.86824597700007,-176.64029588199998
2023,147,6.05,4.11,0200065,51.86824597700007,-176.64029588199998
2023,148,6.7,4.14,0200065,51.86824597700007,-176.64029588199998
2023,149,8.74,5.12,0200065,51.86824597700007,-176.64029588199998
2023,150,7.59,0.41,0200065,51.86824597700007,-176.64029588199998
2023,151,10.07,1.09,0200065,51.86824597700007,-176.64029588199998
2023,152,7.43,4.41,0200065,51.86824597700007,-176.64029588199998
2023,153,7.28,4.36,0200065,51.86824597700007,-176.64029588199998
2023,154,8.76,3.42,0200065,51.86824597700007,-176.64029588199998
2023,155,6.25,3.72,0200065,51.86824597700007,-176.64029588199998
2023,156,8.09,5.02,0200065,51.86824597700007,-176.64029588199998
2023,157,7.4,5.27,0200065,51.86824597700007,-176.64029588199998
2023,158,7.19,4.25,0200065,51.86824597700007,-176.64029588199998
2023,159,9.93,3.41,0200065,51.86824597700007,-176.64029588199998
2023,160,6.98,2.91,0200065,51.86824597700007,-176.64029588199998
2023,161,7.39,4.95,0200065,51.86824597700007,-176.64029588199998
2023,162,8.9,3.28,0200065,51.86824597700007,-176.64029588199998
2023,163,10.16,5.1,0200065,51.86824597700007,-176.64029588199998
2023,164,9.43,5.87,0200065,51.86824597700007,-176.64029588199998
2023,165,9.13,4.52,0200065,51.86824597700007,-176.64029588199998
2023,166,8.82,4.13,0200065,51.86824597700007,-176.64029588199998
2023,167,11.41,-0.63,0200065,51.86824597700007,-176.64029588199998
2023,168,9.73,1.87,0200065,51.86824597700007,-176.64029588199998
2023,169,9.12,4.58,0200065,51.86824597700007,-176.64029588199998
2023,170,10.57,6.93,0200065,51.86824597700007,-176.64029588199998
2023,171,12.05,6.68,0200065,51.86824597700007,-176.64029588199998
2023,172,13.63,6.57,0200065,51.86824597700007,-176.64029588199998
2023,173,8.72,5.63,0200065,51.86824597700007,-176.64029588199998
2023,174,8.82,5.09,0200065,51.86824597700007,-176.64029588199998
2023,175,9.06,4.61,0200065,51.86824597700007,-176.64029588199998
2023,176,8.9,6.47,0200065,51.86824597700007,-176.64029588199998
2023,177,10.25,6.64,0200065,51.86824597700007,-176.64029588199998
2023,178,10.07,6.46,0200065,51.86824597700007,-176.64029588199998
2023,179,9.28,6.39,0200065,51.86824597700007,-176.64029588199998
2023,180,9.2,6.08,0200065,51.86824597700007,-176.64029588199998
2023,181,9.59,6.57,0200065,51.86824597700007,-176.64029588199998
2023,182,10.24,6.25,0200065,51.86824597700007,-176.64029588199998
2023,183,12.32,5.15,0200065,51.86824597700007,-176.64029588199998
2023,184,8.96,6.55,0200065,51.86824597700007,-176.64029588199998
2023,185,8.88,7.13,0200065,51.86824597700007,-176.64029588199998
2023,186,10.16,6.72,0200065,51.86824597700007,-176.64029588199998
2023,187,13.32,6.94,0200065,51.86824597700007,-176.64029588199998
2023,188,13.88,7.29,0200065,51.86824597700007,-176.64029588199998
2023,189,11.73,8.11,0200065,51.86824597700007,-176.64029588199998
2023,190,14.21,7.79,0200065,51.86824597700007,-176.64029588199998
2023,191,12.85,7.37,0200065,51.86824597700007,-176.64029588199998
2023,192,14.34,5.37,0200065,51.86824597700007,-176.64029588199998
2023,193,19.27,8.31,0200065,51.86824597700007,-176.64029588199998
2023,194,19.17,11.12,0200065,51.86824597700007,-176.64029588199998
2023,195,18.56,10.19,0200065,51.86824597700007,-176.64029588199998
2023,196,14.82,8.79,0200065,51.86824597700007,-176.64029588199998
2023,197,14.22,9.08,0200065,51.86824597700007,-176.64029588199998
2023,198,16.12,10.11,0200065,51.86824597700007,-176.64029588199998
2023,199,18.78,11.22,0200065,51.86824597700007,-176.64029588199998
2023,200,18.56,10.49,0200065,51.86824597700007,-176.64029588199998
2023,201,20.44,13.46,0200065,51.86824597700007,-176.64029588199998
2023,202,16.28,9.17,0200065,51.86824597700007,-176.64029588199998
2023,203,13.52,7.69,0200065,51.86824597700007,-176.64029588199998
2023,204,12.46,8.08,0200065,51.86824597700007,-176.64029588199998
2023,205,13.11,9.13,0200065,51.86824597700007,-176.64029588199998
2023,206,11.6,9.82,0200065,51.86824597700007,-176.64029588199998
2023,207,13.64,8.46,0200065,51.86824597700007,-176.64029588199998
2023,208,13.9,8.51,0200065,51.86824597700007,-176.64029588199998
2023,209,17,8.5,0200065,51.86824597700007,-176.64029588199998
2023,210,11.72,8.45,0200065,51.86824597700007,-176.64029588199998
2023,211,14.97,10.51,0200065,51.86824597700007,-176.64029588199998
2023,212,13.41,10.11,0200065,51.86824597700007,-176.64029588199998
2023,213,14.09,10.98,0200065,51.86824597700007,-176.64029588199998
2023,214,11.27,9.09,0200065,51.86824597700007,-176.64029588199998
2023,215,13.69,9.27,0200065,51.86824597700007,-176.64029588199998
2023,216,13.61,9.09,0200065,51.86824597700007,-176.64029588199998
2023,217,11.94,8.9,0200065,51.86824597700007,-176.64029588199998
2023,218,14.92,7.75,0200065,51.86824597700007,-176.64029588199998
2023,219,13.48,8.35,0200065,51.86824597700007,-176.64029588199998
2023,220,13,8.5,0200065,51.86824597700007,-176.64029588199998
2023,221,10.91,8.81,0200065,51.86824597700007,-176.64029588199998
2023,222,10.05,8.66,0200065,51.86824597700007,-176.64029588199998
2023,223,13.31,8.54,0200065,51.86824597700007,-176.64029588199998
2023,224,11.51,8.09,0200065,51.86824597700007,-176.64029588199998
2023,225,11.55,7.66,0200065,51.86824597700007,-176.64029588199998
2023,226,12.32,6.2,0200065,51.86824597700007,-176.64029588199998
2023,227,13.14,7.66,0200065,51.86824597700007,-176.64029588199998
2023,228,12.3,9.06,0200065,51.86824597700007,-176.64029588199998
2023,229,14.45,9.93,0200065,51.86824597700007,-176.64029588199998
2023,230,14.71,9.62,0200065,51.86824597700007,-176.64029588199998
2023,231,15.83,10.09,0200065,51.86824597700007,-176.64029588199998
2023,232,13.94,10.82,0200065,51.86824597700007,-176.64029588199998
2023,233,13.34,10.23,0200065,51.86824597700007,-176.64029588199998
2023,234,12.22,8.56,0200065,51.86824597700007,-176.64029588199998
2023,235,13.37,8.91,0200065,51.86824597700007,-176.64029588199998
2023,236,12.29,9.43,0200065,51.86824597700007,-176.64029588199998
2023,237,12.88,8.22,0200065,51.86824597700007,-176.64029588199998
2023,238,12.26,7.12,0200065,51.86824597700007,-176.64029588199998
2023,239,11.91,6.83,0200065,51.86824597700007,-176.64029588199998
2023,240,12.38,9.58,0200065,51.86824597700007,-176.64029588199998
2023,241,12.14,8.33,0200065,51.86824597700007,-176.64029588199998
2023,242,10.4,6.87,0200065,51.86824597700007,-176.64029588199998
2023,243,13.57,7.34,0200065,51.86824597700007,-176.64029588199998
2023,244,13.55,7.13,0200065,51.86824597700007,-176.64029588199998
2023,245,13.77,10.39,0200065,51.86824597700007,-176.64029588199998
2023,246,13.71,8.88,0200065,51.86824597700007,-176.64029588199998
2023,247,15.62,10.78,0200065,51.86824597700007,-176.64029588199998
2023,248,14.99,10.45,0200065,51.86824597700007,-176.64029588199998
2023,249,12.62,4.82,0200065,51.86824597700007,-176.64029588199998
2023,250,10.59,3.44,0200065,51.86824597700007,-176.64029588199998
2023,251,17.61,9.18,0200065,51.86824597700007,-176.64029588199998
2023,252,13.04,8.35,0200065,51.86824597700007,-176.64029588199998
2023,253,11.43,6.7,0200065,51.86824597700007,-176.64029588199998
2023,254,11.91,7.24,0200065,51.86824597700007,-176.64029588199998
2023,255,11.77,7.17,0200065,51.86824597700007,-176.64029588199998
2023,256,12.33,7.97,0200065,51.86824597700007,-176.64029588199998
2023,257,13.65,9.28,0200065,51.86824597700007,-176.64029588199998
2023,258,14.65,8.18,0200065,51.86824597700007,-176.64029588199998
2023,259,14.59,7.88,0200065,51.86824597700007,-176.64029588199998
2023,260,12.34,7.57,0200065,51.86824597700007,-176.64029588199998
2023,261,12.12,8.18,0200065,51.86824597700007,-176.64029588199998
2023,262,11.35,8.27,0200065,51.86824597700007,-176.64029588199998
2023,263,12.11,7.11,0200065,51.86824597700007,-176.64029588199998
2023,264,13.13,8.23,0200065,51.86824597700007,-176.64029588199998
2023,265,13.83,9.17,0200065,51.86824597700007,-176.64029588199998
2023,266,12.58,8.73,0200065,51.86824597700007,-176.64029588199998
2023,267,11.96,8.81,0200065,51.86824597700007,-176.64029588199998
2023,268,12.29,7.02,0200065,51.86824597700007,-176.64029588199998
2023,269,11.76,5.46,0200065,51.86824597700007,-176.64029588199998
2023,270,12.96,7.69,0200065,51.86824597700007,-176.64029588199998
2023,271,11.22,6.04,0200065,51.86824597700007,-176.64029588199998
2023,272,10.46,7.68,0200065,51.86824597700007,-176.64029588199998
2023,273,11.02,7.46,0200065,51.86824597700007,-176.64029588199998
2023,274,10.19,3.83,0200065,51.86824597700007,-176.64029588199998
2023,275,10.22,3.2,0200065,51.86824597700007,-176.64029588199998
